Date,Open,High,Low,Close,Volume
2022-05-12,194.56,227.13,156.48,194.2,1917400.141
2022-05-13,194.27,222.17,191.52,202.24,965644.029
2022-05-14,202.18,236.9,186.3,208.66,1039077.709
2022-05-15,208.66,216.02,202.34,214.76,741143.07
2022-05-16,214.75,214.89,195.86,197.45,608506.898
2022-05-17,197.46,215.04,194.27,206.74,807361.807
2022-05-18,206.77,209.08,185.95,186.89,452194.553
2022-05-19,186.88,199.2,180.35,196.35,521696.935
2022-05-20,196.38,200.65,185.87,189.88,533406.151
2022-05-21,189.89,195.73,186.3,192.19,338783.968
2022-05-22,192.19,202.28,190.05,197.89,361307.207
2022-05-23,197.86,208.07,188.68,191.84,564042.395
2022-05-24,191.87,197.32,183.02,195.51,494362.892
2022-05-25,195.51,201.36,189.01,190.09,585206.407
2022-05-26,190.15,192.69,171.87,179.22,618780.484
2022-05-27,179.21,184.99,171.38,174.76,842337.192
2022-05-28,174.74,180.64,172.75,178.55,336564.356
2022-05-29,178.55,186.22,175.36,184.96,334579.018
2022-05-30,184.99,199.46,184.37,196.81,488078.159
2022-05-31,196.8,207.29,191.5,204.43,645051.579
2022-06-01,204.43,210.83,183.8,185.84,794249.078
2022-06-02,185.82,189.68,182.13,188.82,379836.347
2022-06-03,188.83,191.56,180.15,182.92,375245.592
2022-06-04,182.91,189.85,179.74,188.61,287009.249
2022-06-05,188.6,190.29,178.0,179.81,511674.675
2022-06-06,179.76,189.14,178.85,185.4,591315.183
2022-06-07,185.4,188.06,173.0,181.83,622518.016
2022-06-08,181.85,182.8,174.63,176.56,336753.206
2022-06-09,176.57,180.73,172.01,175.45,259805.783
2022-06-10,175.45,177.51,165.34,167.3,479406.776
2022-06-11,167.31,169.7,154.44,156.61,456058.68
2022-06-12,156.66,158.26,145.35,145.87,583563.552
2022-06-13,145.84,148.88,123.88,126.84,1474673.39
2022-06-14,126.84,134.8,117.47,125.9,1285047.736
2022-06-15,125.84,131.67,110.0,127.87,1387319.763
2022-06-16,127.86,130.77,106.98,109.28,1140675.537
2022-06-17,109.27,121.95,106.61,121.33,1837907.144
2022-06-18,121.37,125.2,108.88,115.28,2625085.615
2022-06-19,115.28,123.88,110.96,120.61,1457133.669
2022-06-20,120.61,124.57,116.08,118.57,1111535.105
2022-06-21,118.56,123.17,113.83,119.43,1494621.038
2022-06-22,119.46,119.49,112.15,112.69,910378.718
2022-06-23,112.65,118.41,111.6,116.21,831274.724
2022-06-24,116.21,121.02,113.12,114.07,1249094.994
2022-06-25,114.1,116.13,110.48,115.38,1454743.623
2022-06-26,115.41,119.38,112.12,112.74,1617676.051
2022-06-27,112.77,117.17,109.77,111.4,1213379.972
2022-06-28,111.39,112.7,102.0,103.09,1715359.598
2022-06-29,103.08,107.72,101.03,104.56,1707665.842
2022-06-30,104.57,104.89,97.0,103.14,1622733.468
2022-07-01,103.13,106.54,98.12,101.44,1231790.494
2022-07-02,101.42,107.13,100.42,106.52,823579.722
2022-07-03,106.53,108.39,101.62,105.6,802116.762
2022-07-04,105.6,108.5,102.49,108.11,924417.858
2022-07-05,108.07,108.78,101.53,103.96,1149633.949
2022-07-06,103.96,107.11,102.75,105.84,872075.442
2022-07-07,105.87,112.36,104.91,111.39,942520.7
2022-07-08,111.43,113.75,106.8,108.39,916454.624
2022-07-09,108.39,112.98,108.37,111.27,624500.213
2022-07-10,111.27,111.49,105.13,106.77,639967.069
2022-07-11,106.76,107.24,98.43,98.85,812167.513
2022-07-12,98.87,101.0,96.55,97.13,824604.504
2022-07-13,97.12,102.65,95.0,102.46,1004875.722
2022-07-14,102.45,104.13,99.03,102.97,778907.081
2022-07-15,102.96,107.0,101.76,106.05,769275.995
2022-07-16,106.05,110.71,103.7,109.44,741566.255
2022-07-17,109.47,116.29,107.81,110.11,1055217.02
2022-07-18,110.17,122.12,109.98,121.21,992051.404
2022-07-19,121.22,129.5,115.75,128.23,1205519.583
2022-07-20,128.23,131.3,119.57,121.72,1047237.111
2022-07-21,121.7,124.26,117.42,123.01,770851.858
2022-07-22,123.02,129.38,119.64,123.13,1098366.579
2022-07-23,123.14,127.04,118.0,122.24,661392.341
2022-07-24,122.27,135.0,122.26,131.77,1339453.212
2022-07-25,131.76,133.0,117.35,117.88,1407948.211
2022-07-26,117.87,118.97,113.6,118.8,830131.659
2022-07-27,118.79,127.4,116.06,127.32,887396.593
2022-07-28,127.27,159.73,127.05,155.67,3495652.25
2022-07-29,155.63,164.97,146.84,151.65,2700981.833
2022-07-30,151.68,154.47,143.0,145.34,1263421.421
2022-07-31,145.36,150.16,138.29,139.1,917700.067
2022-08-01,139.09,142.07,133.85,137.72,794405.248
2022-08-02,137.73,138.92,128.53,133.7,1104794.417
2022-08-03,133.66,142.76,130.09,133.63,971781.375
2022-08-04,133.62,138.47,132.21,134.15,803523.616
2022-08-05,134.14,142.0,133.72,141.81,729173.745
2022-08-06,141.81,143.4,138.97,141.21,570584.162
2022-08-07,141.2,143.79,137.8,140.88,473802.105
2022-08-08,140.9,148.08,140.14,143.43,807805.127
2022-08-09,143.43,144.36,133.02,134.57,826770.44
2022-08-10,134.58,144.22,131.1,142.08,859906.406
2022-08-11,142.07,148.71,141.66,142.81,796259.674
2022-08-12,142.82,143.34,138.29,143.02,576414.256
2022-08-13,143.01,147.01,142.2,144.17,492798.411
2022-08-14,144.16,147.72,137.92,139.32,660280.4
2022-08-15,139.34,143.3,133.5,137.05,828555.971
2022-08-16,137.04,138.33,134.39,136.26,600419.682
2022-08-17,136.26,144.83,132.23,133.7,1256964.288
2022-08-18,133.73,136.27,126.36,128.97,831557.874
2022-08-19,128.97,128.99,113.24,114.3,1334887.544
2022-08-20,114.29,118.11,111.09,114.47,760883.779
2022-08-21,114.48,120.56,114.14,119.55,617599.443
2022-08-22,119.58,123.32,113.26,122.53,1329519.256
2022-08-23,122.53,135.75,119.94,133.34,2675253.253
2022-08-24,133.34,139.38,130.23,130.36,1914178.01
2022-08-25,130.36,132.72,128.24,130.44,966192.638
2022-08-26,130.46,130.47,114.66,116.02,1424514.744
2022-08-27,116.02,118.44,112.78,115.12,802308.67
2022-08-28,115.13,121.02,111.64,112.53,965341.574
2022-08-29,112.53,119.89,110.67,119.4,1090114.652
2022-08-30,119.36,120.64,111.55,114.57,1022153.856
2022-08-31,114.57,117.89,113.99,114.99,832372.999
2022-09-01,115.0,117.1,112.8,116.54,909157.485
2022-09-02,116.54,120.35,114.56,116.3,1067827.425
2022-09-03,116.3,119.17,115.7,117.71,708646.569
2022-09-04,117.72,118.37,115.72,118.34,627132.341
2022-09-05,118.34,126.38,116.89,125.51,1441957.465
2022-09-06,125.54,127.9,111.46,112.07,1597220.121
2022-09-07,112.06,119.48,110.03,118.67,1125308.849
2022-09-08,118.65,130.52,115.74,126.51,2651949.389
2022-09-09,126.51,138.82,125.87,132.68,2339587.61
2022-09-10,132.69,134.93,130.29,132.52,960710.916
2022-09-11,132.52,133.31,127.24,130.12,741745.551
2022-09-12,130.13,132.86,126.09,128.77,1178030.347
2022-09-13,128.78,133.69,115.58,117.39,1601120.034
2022-09-14,117.39,120.68,115.86,119.85,865272.478
2022-09-15,119.83,122.89,115.88,117.46,1161935.838
2022-09-16,117.45,120.92,115.94,119.52,937473.084
2022-09-17,119.52,123.45,119.24,122.07,652262.184
2022-09-18,122.07,122.16,109.82,111.7,886967.22
2022-09-19,111.71,113.34,106.4,111.91,1044972.598
2022-09-20,111.93,114.78,110.85,112.68,1012696.482
2022-09-21,112.69,119.17,108.22,108.71,1310273.975
2022-09-22,108.72,117.15,108.46,116.52,1030711.157
2022-09-23,116.51,120.46,112.25,120.07,1015649.727
2022-09-24,120.08,122.15,117.2,117.26,865739.11
2022-09-25,117.25,118.54,111.97,113.39,822806.798
2022-09-26,113.37,117.54,112.31,116.24,914145.889
2022-09-27,116.23,120.44,112.22,114.19,1162369.252
2022-09-28,114.19,115.83,109.89,114.01,950777.066
2022-09-29,114.02,117.84,113.36,116.89,987825.788
2022-09-30,116.88,124.88,115.34,120.02,1606536.867
2022-10-01,120.02,120.95,115.8,117.1,905886.356
2022-10-02,117.11,118.51,113.63,114.19,720252.654
2022-10-03,114.19,116.47,113.45,116.16,759440.401
2022-10-04,116.18,122.08,115.55,121.08,976781.527
2022-10-05,121.09,123.44,118.76,122.01,892946.907
2022-10-06,122.0,123.73,117.58,118.25,838859.573
2022-10-07,118.25,120.16,115.32,116.68,797856.596
2022-10-08,116.68,118.78,115.5,116.94,465153.668
2022-10-09,116.94,118.4,116.3,117.14,503636.809
2022-10-10,117.14,118.02,110.5,111.52,823863.822
2022-10-11,111.52,112.37,108.75,111.09,715633.837
2022-10-12,111.08,112.58,110.57,111.67,570808.853
2022-10-13,111.67,112.99,101.36,108.64,1500674.068
2022-10-14,108.63,111.71,106.5,107.44,823060.016
2022-10-15,107.45,109.51,106.65,107.88,467390.434
2022-10-16,107.88,110.95,107.81,110.21,474311.277
2022-10-17,110.2,111.51,109.0,110.54,533766.876
2022-10-18,110.54,111.43,107.04,108.62,848915.332
2022-10-19,108.62,108.93,105.0,105.82,602580.833
2022-10-20,105.82,108.94,104.84,106.35,822224.315
2022-10-21,106.35,107.31,102.74,106.97,905495.989
2022-10-22,106.99,110.36,106.09,108.55,507627.333
2022-10-23,108.55,111.04,107.51,110.74,524676.257
2022-10-24,110.74,111.14,107.32,107.84,744616.433
2022-10-25,107.83,114.25,107.6,112.61,887498.122
2022-10-26,112.62,116.33,112.0,114.38,822591.202
2022-10-27,114.38,116.82,111.51,112.27,819043.376
2022-10-28,112.26,116.2,110.92,115.51,706434.458
2022-10-29,115.5,120.63,115.3,118.42,1022444.597
2022-10-30,118.42,120.26,114.37,116.1,707644.99
2022-10-31,116.11,117.86,113.45,114.99,769468.791
2022-11-01,114.99,116.49,113.75,114.93,498991.821
2022-11-02,114.93,122.0,111.77,113.56,1674841.764
2022-11-03,113.55,120.08,113.06,115.56,896654.149
2022-11-04,115.55,124.88,114.91,124.37,1164714.771
2022-11-05,124.36,125.99,122.03,123.68,666694.833
2022-11-06,123.66,124.23,116.1,116.54,595021.288
2022-11-07,116.54,119.37,114.99,117.79,797064.22
2022-11-08,117.79,118.84,94.04,103.08,2158469.246
2022-11-09,103.08,103.95,87.08,89.03,1984619.984
2022-11-10,89.04,106.49,86.99,102.59,1659820.262
2022-11-11,102.6,106.71,98.71,102.98,932356.208
2022-11-12,103.0,103.13,97.57,102.62,539283.604
2022-11-13,102.61,103.48,97.83,99.47,622178.12
2022-11-14,99.45,104.62,96.05,103.7,1091795.722
2022-11-15,103.7,106.09,102.09,103.82,663088.348
2022-11-16,103.84,109.71,102.33,104.32,1198165.151
2022-11-17,104.31,105.21,101.06,103.73,685775.445
2022-11-18,103.73,105.8,103.53,104.62,436904.486
2022-11-19,104.62,106.16,103.82,104.7,452241.109
2022-11-20,104.7,107.46,103.0,104.65,977198.961
2022-11-21,104.64,107.45,100.36,103.19,1504301.759
2022-11-22,103.2,109.43,102.91,109.31,1247825.055
2022-11-23,109.32,119.75,108.41,114.82,1479979.855
2022-11-24,114.85,118.62,113.0,115.84,1000481.015
2022-11-25,115.86,116.32,113.02,113.84,594106.537
2022-11-26,113.84,115.63,111.25,112.36,640004.858
2022-11-27,112.36,113.72,110.57,111.08,424790.697
2022-11-28,111.08,111.96,105.78,109.88,845674.596
2022-11-29,109.88,113.14,109.03,110.82,601258.002
2022-11-30,110.81,114.58,110.23,113.31,688910.438
2022-12-01,113.31,113.68,109.44,110.31,577615.017
2022-12-02,110.31,112.27,108.11,111.9,501324.481
2022-12-03,111.91,112.26,109.31,109.55,382603.128
2022-12-04,109.55,111.86,109.48,110.94,364600.622
2022-12-05,110.94,116.79,109.53,110.32,1087198.891
2022-12-06,110.32,112.18,110.12,111.97,522019.574
2022-12-07,111.97,112.76,107.18,109.03,593343.298
2022-12-08,109.04,112.26,108.32,111.79,591026.026
2022-12-09,111.79,112.24,108.89,109.76,527109.111
2022-12-10,109.77,110.43,108.59,109.04,290511.705
2022-12-11,109.05,109.86,105.49,106.09,482183.492
2022-12-12,106.1,106.64,101.57,106.22,660852.025
2022-12-13,106.21,111.39,103.58,110.17,1124061.697
2022-12-14,110.18,111.11,107.27,108.93,537623.898
2022-12-15,108.94,109.86,106.57,107.2,506285.553
2022-12-16,107.21,108.0,98.46,99.98,867852.809
2022-12-17,99.96,103.34,98.44,103.03,747614.162
2022-12-18,103.02,103.49,101.21,101.84,353400.178
2022-12-19,101.83,102.92,97.55,98.29,743899.958
2022-12-20,98.28,102.35,98.13,101.54,557679.096
2022-12-21,101.53,102.24,99.74,100.26,403867.86
2022-12-22,100.25,101.44,99.2,101.38,366487.314
2022-12-23,101.39,102.84,101.08,101.87,379709.51
2022-12-24,101.88,102.66,101.52,101.62,230481.337
2022-12-25,101.62,101.91,99.49,101.3,364219.068
2022-12-26,101.3,103.5,100.82,103.39,372129.306
2022-12-27,103.39,103.75,100.94,101.64,461770.956
2022-12-28,101.63,102.54,98.56,99.13,668779.396
2022-12-29,99.13,100.2,97.02,98.37,586788.582
2022-12-30,98.36,98.41,95.1,96.62,592125.894
2022-12-31,96.62,98.42,96.31,97.03,357724.427
2023-01-01,97.02,97.48,96.06,96.76,227425.742
2023-01-02,96.76,100.4,95.27,99.23,675924.58
2023-01-03,99.23,100.36,98.7,99.62,480652.32
2023-01-04,99.62,102.4,99.44,101.47,685419.679
2023-01-05,101.48,103.42,100.5,101.15,674895.272
2023-01-06,101.13,101.89,98.0,101.6,822276.552
2023-01-07,101.59,102.24,101.07,101.44,396565.914
2023-01-08,101.44,103.89,100.67,103.63,570329.618
2023-01-09,103.64,107.87,103.59,106.71,1121882.85
2023-01-10,106.71,109.24,105.46,107.37,772500.16
2023-01-11,107.38,110.19,105.35,109.77,842981.553
2023-01-12,109.77,125.8,107.0,119.6,3229117.124
2023-01-13,119.61,128.29,117.68,124.55,1983171.477
2023-01-14,124.54,131.81,119.77,125.82,1864209.776
2023-01-15,125.83,127.23,121.47,124.96,847323.609
2023-01-16,124.96,127.14,119.14,124.01,1083170.193
2023-01-17,124.02,125.85,121.67,122.64,667127.773
2023-01-18,122.67,127.39,115.0,118.54,1299027.105
2023-01-19,118.55,122.4,118.43,121.58,619775.215
2023-01-20,121.58,128.23,120.32,127.99,653827.777
2023-01-21,128.0,134.03,125.11,127.86,1047284.526
2023-01-22,127.86,132.39,127.04,128.49,690730.589
2023-01-23,128.51,138.69,128.37,133.21,1117662.376
2023-01-24,133.24,137.13,125.34,128.1,834368.877
2023-01-25,128.09,134.55,125.1,131.81,720121.199
2023-01-26,131.82,135.03,129.41,133.83,696692.045
2023-01-27,133.84,136.32,131.4,135.23,639207.453
2023-01-28,135.22,135.77,131.2,132.6,440248.163
2023-01-29,132.59,138.65,131.78,136.51,721388.062
2023-01-30,136.52,136.69,126.77,130.98,792813.169
2023-01-31,130.98,136.34,130.45,133.15,708814.632
2023-02-01,133.15,136.88,129.66,136.1,720302.558
2023-02-02,136.11,143.59,135.34,136.61,935336.716
2023-02-03,136.65,139.67,135.96,137.82,581847.239
2023-02-04,137.82,139.96,136.24,137.97,381405.729
2023-02-05,137.98,138.25,132.43,134.37,518370.139
2023-02-06,134.35,134.97,130.11,131.42,541802.879
2023-02-07,131.42,137.98,131.08,135.89,734491.511
2023-02-08,135.89,136.79,129.57,131.53,549674.211
2023-02-09,131.54,132.46,121.35,126.56,1368380.468
2023-02-10,126.57,130.1,123.63,124.12,988652.325
2023-02-11,124.12,125.26,122.88,124.59,517712.572
2023-02-12,124.58,126.48,120.97,122.7,413997.12
2023-02-13,122.7,124.62,119.42,123.7,862265.927
2023-02-14,123.7,127.1,122.6,126.6,717571.25
2023-02-15,126.6,135.32,124.87,134.8,863325.489
