Date,Open,High,Low,Close,Volume
2024-12-04 16:00:00,3824.38,3846.69,3736.01,3843.36,1247329.924
2024-12-04 20:00:00,3843.36,3891.0,3823.42,3840.75,816266.057
2024-12-05 00:00:00,3840.74,3912.0,3769.75,3836.78,1420023.502
2024-12-05 04:00:00,3836.78,3884.65,3822.42,3853.65,629590.133
2024-12-05 08:00:00,3853.66,3948.0,3853.65,3934.35,913654.757
2024-12-05 12:00:00,3934.35,3960.0,3862.37,3890.78,923821.851
2024-12-05 16:00:00,3890.78,3930.0,3823.0,3833.94,800497.914
2024-12-05 20:00:00,3833.93,3864.6,3615.0,3787.31,1519811.247
2024-12-06 00:00:00,3787.3,3917.8,3780.0,3909.82,754463.199
2024-12-06 04:00:00,3909.83,3932.96,3875.35,3896.5,417228.43
2024-12-06 08:00:00,3896.5,3913.33,3846.42,3869.74,507123.703
2024-12-06 12:00:00,3869.74,4046.0,3835.36,3996.28,1615715.684
2024-12-06 16:00:00,3996.29,4078.23,3983.38,4071.0,782760.302
2024-12-06 20:00:00,4071.0,4092.83,3990.92,4001.75,567835.525
2024-12-07 00:00:00,4001.75,4027.82,3972.24,3990.2,374025.767
2024-12-07 04:00:00,3990.21,4006.41,3970.0,3989.09,257825.459
2024-12-07 08:00:00,3989.09,4012.5,3976.29,4001.26,236615.208
2024-12-07 12:00:00,4001.27,4012.25,3979.01,4007.66,276002.526
2024-12-07 16:00:00,4007.66,4023.83,3989.16,4015.46,241670.811
2024-12-07 20:00:00,4015.45,4028.69,3995.26,3999.79,163437.223
2024-12-08 00:00:00,3999.8,4012.38,3986.9,3992.36,136686.918
2024-12-08 04:00:00,3992.35,3998.9,3960.93,3983.19,291019.411
2024-12-08 08:00:00,3983.18,3984.61,3926.0,3974.4,482110.117
2024-12-08 12:00:00,3974.39,4006.98,3958.05,3993.92,414731.427
2024-12-08 16:00:00,3993.92,4003.0,3966.68,3992.57,230176.135
2024-12-08 20:00:00,3992.57,4019.57,3978.05,4007.3,232948.119
2024-12-09 00:00:00,4007.31,4010.67,3906.13,3932.53,552951.022
2024-12-09 04:00:00,3932.53,3951.0,3883.0,3920.5,582557.139
2024-12-09 08:00:00,3920.51,3923.02,3845.0,3853.68,662816.859
2024-12-09 12:00:00,3853.68,3947.74,3805.02,3826.42,1136093.805
2024-12-09 16:00:00,3826.43,3869.36,3785.0,3797.28,735875.35
2024-12-09 20:00:00,3797.28,3806.72,3475.0,3712.55,2871796.874
2024-12-10 00:00:00,3712.55,3781.29,3616.0,3682.99,1142978.659
2024-12-10 04:00:00,3683.0,3744.0,3637.61,3734.5,493339.353
2024-12-10 08:00:00,3734.51,3774.0,3713.52,3750.39,389017.248
2024-12-10 12:00:00,3750.39,3754.79,3554.46,3568.08,1634815.264
2024-12-10 16:00:00,3568.12,3635.31,3512.71,3629.01,1551344.758
2024-12-10 20:00:00,3629.0,3673.26,3612.18,3628.4,463087.91
2024-12-11 00:00:00,3628.41,3669.6,3562.65,3665.28,578967.665
2024-12-11 04:00:00,3665.29,3681.62,3646.61,3652.17,266943.816
2024-12-11 08:00:00,3652.16,3727.5,3651.0,3716.09,380831.145
2024-12-11 12:00:00,3716.1,3820.0,3706.72,3786.75,915066.69
2024-12-11 16:00:00,3786.76,3813.1,3752.48,3802.39,532241.528
2024-12-11 20:00:00,3802.39,3846.95,3801.42,3830.44,333707.645
2024-12-12 00:00:00,3830.44,3947.62,3795.25,3933.77,644713.544
2024-12-12 04:00:00,3933.76,3945.0,3893.0,3904.58,530415.085
2024-12-12 08:00:00,3904.58,3937.31,3890.25,3912.73,464751.213
2024-12-12 12:00:00,3912.74,3986.94,3912.73,3956.9,1048585.891
2024-12-12 16:00:00,3956.91,3985.3,3853.19,3870.59,799337.145
2024-12-12 20:00:00,3870.58,3901.33,3835.0,3880.52,449431.655
2024-12-13 00:00:00,3880.52,3940.0,3851.8,3931.36,441979.861
2024-12-13 04:00:00,3931.35,3935.05,3870.0,3884.58,374986.604
2024-12-13 08:00:00,3884.57,3923.4,3870.85,3900.4,329660.784
2024-12-13 12:00:00,3900.4,3967.96,3877.34,3884.71,696278.409
2024-12-13 16:00:00,3884.71,3946.42,3879.0,3916.99,465010.09
2024-12-13 20:00:00,3917.0,3934.97,3889.46,3905.6,207101.259
2024-12-14 00:00:00,3905.59,3944.99,3894.06,3909.55,330718.227
2024-12-14 04:00:00,3909.55,3934.94,3904.99,3920.31,148881.404
2024-12-14 08:00:00,3920.3,3930.74,3885.0,3893.27,213184.409
2024-12-14 12:00:00,3893.26,3897.6,3845.18,3887.21,499094.188
2024-12-14 16:00:00,3887.2,3896.88,3824.02,3857.74,439481.341
2024-12-14 20:00:00,3857.74,3877.0,3822.37,3868.6,262470.027
2024-12-15 00:00:00,3868.6,3894.03,3854.8,3873.07,185845.678
2024-12-15 04:00:00,3873.07,3912.87,3829.0,3843.44,346344.287
2024-12-15 08:00:00,3843.45,3877.19,3835.1,3876.11,202952.909
2024-12-15 12:00:00,3876.1,3909.09,3867.12,3893.42,340076.855
2024-12-15 16:00:00,3893.42,3918.63,3885.0,3902.12,228462.157
2024-12-15 20:00:00,3902.12,3973.67,3842.2,3958.5,627075.719
2024-12-16 00:00:00,3958.5,4024.86,3927.15,3941.52,787314.461
2024-12-16 04:00:00,3941.51,3982.8,3935.05,3973.15,276988.608
2024-12-16 08:00:00,3973.15,3975.29,3901.0,3909.09,447854.041
2024-12-16 12:00:00,3909.1,3958.84,3882.22,3940.17,772982.721
2024-12-16 16:00:00,3940.17,4109.99,3938.05,4056.99,1404414.099
2024-12-16 20:00:00,4057.0,4072.77,3978.13,3984.76,501428.597
2024-12-17 00:00:00,3984.76,4039.99,3942.0,4033.25,516754.073
2024-12-17 04:00:00,4033.25,4033.68,3981.31,3993.05,394211.701
2024-12-17 08:00:00,3993.05,4030.93,3988.02,3996.02,328135.695
2024-12-17 12:00:00,3996.01,4024.7,3913.75,3937.43,962170.238
2024-12-17 16:00:00,3937.42,3983.41,3915.11,3943.28,533413.254
2024-12-17 20:00:00,3943.27,3951.92,3844.59,3890.81,635635.475
2024-12-18 00:00:00,3890.81,3901.67,3832.02,3848.54,543220.64
2024-12-18 04:00:00,3848.55,3861.56,3802.35,3845.4,544117.917
2024-12-18 08:00:00,3845.41,3885.83,3840.36,3880.88,305979.813
2024-12-18 12:00:00,3880.88,3889.82,3823.01,3866.62,522716.98
2024-12-18 16:00:00,3866.63,3908.0,3767.22,3768.82,742164.983
2024-12-18 20:00:00,3768.77,3784.8,3615.01,3625.4,1782252.794
2024-12-19 00:00:00,3625.41,3671.82,3540.0,3667.16,1184175.871
2024-12-19 04:00:00,3667.16,3695.0,3651.43,3691.53,323267.226
2024-12-19 08:00:00,3691.52,3718.47,3662.79,3703.73,415867.788
2024-12-19 12:00:00,3703.74,3708.36,3571.12,3612.46,1009683.849
2024-12-19 16:00:00,3612.46,3635.9,3372.01,3438.97,2757564.637
2024-12-19 20:00:00,3438.98,3464.77,3322.2,3416.7,1339821.511
2024-12-20 00:00:00,3416.69,3464.98,3369.41,3413.41,718077.647
2024-12-20 04:00:00,3413.4,3430.59,3327.03,3389.67,854621.739
2024-12-20 08:00:00,3389.67,3390.45,3100.5,3104.32,2829813.58
2024-12-20 12:00:00,3103.99,3395.0,3100.0,3373.32,2118046.938
2024-12-20 16:00:00,3373.33,3496.54,3365.28,3478.11,917919.6
2024-12-20 20:00:00,3478.1,3487.99,3391.22,3470.88,531576.161
2024-12-21 00:00:00,3470.88,3489.98,3442.41,3466.82,283161.822
2024-12-21 04:00:00,3466.81,3553.76,3459.8,3521.65,534662.12
2024-12-21 08:00:00,3521.65,3525.78,3422.06,3440.95,637873.601
2024-12-21 12:00:00,3440.96,3442.89,3344.19,3389.12,899982.747
2024-12-21 16:00:00,3389.12,3401.16,3325.22,3359.41,583301.594
2024-12-21 20:00:00,3359.4,3388.37,3291.03,3337.6,465629.351
2024-12-22 00:00:00,3337.61,3373.47,3317.49,3354.59,402099.391
2024-12-22 04:00:00,3354.58,3360.25,3293.52,3331.31,376654.863
2024-12-22 08:00:00,3331.31,3402.08,3330.02,3379.62,354728.435
2024-12-22 12:00:00,3379.62,3396.58,3273.0,3300.95,738025.743
2024-12-22 16:00:00,3300.95,3337.7,3236.11,3246.09,522406.843
2024-12-22 20:00:00,3246.09,3309.56,3219.59,3280.8,572283.781
2024-12-23 00:00:00,3280.81,3355.71,3214.81,3349.68,768162.525
2024-12-23 04:00:00,3349.68,3362.68,3258.0,3303.34,505023.483
2024-12-23 08:00:00,3303.33,3354.0,3291.76,3338.1,384172.024
2024-12-23 12:00:00,3338.11,3359.98,3267.04,3276.2,854162.597
2024-12-23 16:00:00,3276.01,3383.84,3270.0,3337.27,826718.591
2024-12-23 20:00:00,3337.27,3465.75,3328.15,3420.74,624219.153
2024-12-24 00:00:00,3420.75,3425.67,3356.01,3395.65,402886.226
2024-12-24 04:00:00,3395.66,3433.99,3383.49,3399.92,307276.454
2024-12-24 08:00:00,3399.91,3415.41,3384.03,3412.5,251673.381
2024-12-24 12:00:00,3412.5,3509.5,3393.1,3491.57,726844.336
2024-12-24 16:00:00,3491.58,3539.4,3463.24,3463.9,585712.279
2024-12-24 20:00:00,3463.9,3504.22,3430.0,3491.97,330874.795
2024-12-25 00:00:00,3491.98,3495.0,3456.21,3476.87,254911.709
2024-12-25 04:00:00,3476.88,3509.08,3468.0,3487.66,185178.031
2024-12-25 08:00:00,3487.65,3547.01,3462.56,3469.63,462168.864
2024-12-25 12:00:00,3469.63,3499.75,3455.08,3471.59,333412.579
2024-12-25 16:00:00,3471.58,3487.73,3439.0,3480.19,265585.694
2024-12-25 20:00:00,3480.18,3498.9,3448.32,3495.72,194013.365
2024-12-26 00:00:00,3495.73,3514.32,3448.0,3454.03,282142.954
2024-12-26 04:00:00,3454.03,3454.04,3415.0,3420.84,348782.139
2024-12-26 08:00:00,3420.84,3424.37,3345.0,3371.83,649791.286
2024-12-26 12:00:00,3371.83,3372.72,3326.0,3342.32,483895.064
2024-12-26 16:00:00,3342.32,3363.93,3311.26,3338.54,424673.407
2024-12-26 20:00:00,3338.54,3349.39,3302.73,3333.15,332773.998
2024-12-27 00:00:00,3333.15,3387.39,3315.37,3377.48,347450.929
2024-12-27 04:00:00,3377.48,3397.92,3315.04,3324.04,439930.539
2024-12-27 08:00:00,3324.04,3444.0,3324.04,3417.42,722833.578
2024-12-27 12:00:00,3417.4,3422.0,3306.0,3325.01,632241.644
2024-12-27 16:00:00,3325.0,3365.98,3306.46,3353.88,470258.083
2024-12-27 20:00:00,3353.87,3354.74,3308.08,3332.09,238404.076
2024-12-28 00:00:00,3332.1,3352.45,3320.92,3344.13,189646.91
2024-12-28 04:00:00,3344.12,3362.0,3331.5,3334.08,142882.003
2024-12-28 08:00:00,3334.08,3362.75,3331.73,3358.07,154592.699
2024-12-28 12:00:00,3358.06,3394.99,3349.44,3366.7,315754.327
2024-12-28 16:00:00,3366.71,3412.35,3364.32,3399.3,197523.51
2024-12-28 20:00:00,3399.3,3427.5,3388.1,3402.54,144577.009
2024-12-29 00:00:00,3402.53,3405.36,3373.99,3381.42,178398.857
2024-12-29 04:00:00,3381.42,3406.38,3378.34,3405.61,138761.281
2024-12-29 08:00:00,3405.6,3413.0,3388.54,3397.0,137242.664
2024-12-29 12:00:00,3396.99,3409.97,3352.84,3372.0,347762.681
2024-12-29 16:00:00,3372.01,3375.17,3344.2,3361.65,220959.572
2024-12-29 20:00:00,3361.64,3367.53,3324.63,3355.46,310396.017
2024-12-30 00:00:00,3355.46,3436.86,3346.07,3402.89,460566.034
2024-12-30 04:00:00,3402.89,3432.0,3387.39,3426.39,268775.659
2024-12-30 08:00:00,3426.38,3433.88,3393.58,3423.48,242383.737
2024-12-30 12:00:00,3423.49,3429.9,3302.2,3323.49,926222.216
2024-12-30 16:00:00,3323.49,3408.52,3316.55,3401.7,530949.533
2024-12-30 20:00:00,3401.7,3419.34,3307.44,3360.11,524945.048
2024-12-31 00:00:00,3360.1,3363.67,3313.96,3339.12,283705.11
2024-12-31 04:00:00,3339.13,3362.47,3326.96,3352.59,162299.536
2024-12-31 08:00:00,3352.6,3409.31,3351.53,3394.0,317759.238
2024-12-31 12:00:00,3394.0,3452.0,3391.96,3412.58,561368.277
2024-12-31 16:00:00,3412.59,3416.91,3328.27,3354.68,553693.306
2024-12-31 20:00:00,3354.68,3364.69,3327.07,3336.57,214420.964
2025-01-01 00:00:00,3336.58,3368.02,3334.76,3354.34,174527.965
2025-01-01 04:00:00,3354.35,3355.77,3335.46,3345.84,142619.663
2025-01-01 08:00:00,3345.83,3348.0,3312.62,3340.06,283676.062
2025-01-01 12:00:00,3340.06,3359.09,3327.0,3352.07,258804.255
