Date,Open,High,Low,Close,Volume
2025-05-21 17:57:00,106205.7,106302.9,106093.9,106240.1,838.991
2025-05-21 17:58:00,106240.1,106351.1,106190.0,106350.0,667.193
2025-05-21 17:59:00,106350.0,106600.1,106337.6,106566.8,1394.565
2025-05-21 18:00:00,106566.9,106600.0,106430.0,106494.8,1169.495
2025-05-21 18:01:00,106494.7,106655.9,106482.3,106517.8,469.598
2025-05-21 18:02:00,106517.7,106579.1,106427.1,106525.3,463.878
2025-05-21 18:03:00,106525.4,106525.4,106305.1,106307.8,400.353
2025-05-21 18:04:00,106307.8,106625.0,106271.2,106612.8,381.436
2025-05-21 18:05:00,106612.9,106696.8,106553.3,106654.7,405.603
2025-05-21 18:06:00,106654.8,106945.1,106626.8,106945.0,843.176
2025-05-21 18:07:00,106945.1,106972.1,106838.2,106883.2,526.571
2025-05-21 18:08:00,106883.1,106949.9,106864.8,106949.9,344.774
2025-05-21 18:09:00,106949.9,107039.0,106899.9,107030.2,781.072
2025-05-21 18:10:00,107030.2,107056.8,106779.7,106823.7,631.398
2025-05-21 18:11:00,106823.7,106823.8,106724.8,106741.1,281.027
2025-05-21 18:12:00,106741.1,106808.1,106731.8,106760.1,254.994
2025-05-21 18:13:00,106760.0,106793.2,106716.5,106773.7,149.874
2025-05-21 18:14:00,106773.7,106820.8,106714.5,106804.6,280.58
2025-05-21 18:15:00,106804.6,106929.1,106715.5,106929.0,292.451
2025-05-21 18:16:00,106929.1,107038.8,106864.9,106977.8,396.174
2025-05-21 18:17:00,106977.8,107023.4,106863.0,106917.1,401.051
2025-05-21 18:18:00,106917.1,106965.4,106886.9,106934.3,264.368
2025-05-21 18:19:00,106934.4,106934.4,106852.5,106893.6,314.644
2025-05-21 18:20:00,106893.2,106893.2,106609.3,106609.3,447.603
2025-05-21 18:21:00,106609.3,106660.2,106560.7,106626.3,421.292
2025-05-21 18:22:00,106626.3,106635.6,106452.7,106452.7,397.718
2025-05-21 18:23:00,106452.7,106668.1,106440.0,106609.3,284.975
2025-05-21 18:24:00,106609.2,106609.2,106486.4,106546.3,133.551
2025-05-21 18:25:00,106546.3,106668.2,106494.8,106560.6,322.466
2025-05-21 18:26:00,106560.6,106674.5,106494.9,106518.8,202.139
2025-05-21 18:27:00,106518.7,106660.0,106516.7,106588.0,270.964
2025-05-21 18:28:00,106588.1,106720.1,106567.0,106614.6,278.749
2025-05-21 18:29:00,106614.5,106725.6,106611.7,106627.9,174.819
2025-05-21 18:30:00,106627.8,106739.3,106593.3,106722.4,184.221
2025-05-21 18:31:00,106722.3,106841.1,106700.0,106752.3,219.872
2025-05-21 18:32:00,106752.4,106873.1,106745.7,106761.2,367.272
2025-05-21 18:33:00,106761.1,106857.1,106715.9,106830.0,143.133
2025-05-21 18:34:00,106830.0,106896.3,106784.4,106877.0,172.88
2025-05-21 18:35:00,106876.9,106919.9,106754.0,106870.7,241.504
2025-05-21 18:36:00,106870.7,106925.2,106828.2,106920.6,178.142
2025-05-21 18:37:00,106920.6,106966.0,106882.6,106908.6,211.828
2025-05-21 18:38:00,106908.5,106908.5,106789.1,106825.9,136.495
2025-05-21 18:39:00,106826.0,106938.4,106807.7,106938.3,89.688
2025-05-21 18:40:00,106938.3,106968.8,106910.0,106962.6,86.587
2025-05-21 18:41:00,106962.6,107088.8,106934.9,107016.4,343.09
2025-05-21 18:42:00,107016.4,107018.5,106911.1,106973.3,105.613
2025-05-21 18:43:00,106973.2,107160.9,106960.9,107147.7,273.207
2025-05-21 18:44:00,107147.7,107351.4,107073.7,107278.2,929.658
2025-05-21 18:45:00,107278.1,107338.5,107200.0,107280.5,602.995
2025-05-21 18:46:00,107280.6,107370.0,107272.8,107355.0,537.242
2025-05-21 18:47:00,107354.9,107360.5,106931.8,107006.3,1198.967
2025-05-21 18:48:00,107002.1,107160.0,106962.2,107115.7,390.444
2025-05-21 18:49:00,107115.7,107176.2,106989.2,107033.8,193.478
2025-05-21 18:50:00,107033.9,107148.9,107007.6,107148.9,171.906
2025-05-21 18:51:00,107148.9,107244.9,107109.1,107121.4,169.534
2025-05-21 18:52:00,107121.5,107162.8,107066.6,107124.1,141.851
2025-05-21 18:53:00,107124.0,107159.5,107054.1,107078.0,106.102
2025-05-21 18:54:00,107078.0,107102.3,106983.5,106983.5,132.546
2025-05-21 18:55:00,106983.3,106997.7,106910.0,106963.6,143.108
2025-05-21 18:56:00,106963.5,106963.6,106842.0,106864.3,175.785
2025-05-21 18:57:00,106864.3,106937.0,106835.4,106908.0,103.427
2025-05-21 18:58:00,106907.8,107001.4,106907.7,106947.0,156.83
2025-05-21 18:59:00,106947.1,106990.0,106897.6,106911.7,103.561
2025-05-21 19:00:00,106911.7,106942.6,106873.0,106937.9,225.009
2025-05-21 19:01:00,106937.9,107027.1,106923.9,106953.5,158.202
2025-05-21 19:02:00,106953.5,107078.9,106946.6,107045.4,219.44
2025-05-21 19:03:00,107045.4,107120.2,107030.0,107087.1,92.51
2025-05-21 19:04:00,107087.1,107138.8,107087.1,107101.3,142.291
2025-05-21 19:05:00,107101.3,107246.0,107097.1,107226.7,654.741
2025-05-21 19:06:00,107226.6,107226.7,106964.2,106983.0,214.236
2025-05-21 19:07:00,106983.1,107027.9,106888.0,106894.7,168.235
2025-05-21 19:08:00,106894.7,106894.8,106800.0,106800.0,201.965
2025-05-21 19:09:00,106800.0,106823.0,106550.0,106586.4,974.676
2025-05-21 19:10:00,106586.4,106696.9,106569.5,106690.7,339.72
2025-05-21 19:11:00,106690.7,106766.6,106684.0,106686.1,174.935
2025-05-21 19:12:00,106686.0,106721.3,106653.4,106690.4,226.363
2025-05-21 19:13:00,106690.3,106875.0,106690.3,106870.8,272.441
2025-05-21 19:14:00,106870.9,106973.6,106870.8,106966.1,158.202
2025-05-21 19:15:00,106966.0,106980.9,106849.3,106935.6,224.373
2025-05-21 19:16:00,106935.6,107036.8,106905.3,107013.8,151.099
2025-05-21 19:17:00,107013.7,107037.7,106805.8,106842.3,186.768
2025-05-21 19:18:00,106842.3,106889.3,106807.1,106815.1,81.762
2025-05-21 19:19:00,106815.2,106906.6,106815.2,106879.9,103.72
2025-05-21 19:20:00,106879.8,106934.9,106844.8,106908.4,158.174
2025-05-21 19:21:00,106908.4,106947.4,106725.5,106727.5,149.85
2025-05-21 19:22:00,106727.5,106902.3,106727.5,106902.2,146.898
2025-05-21 19:23:00,106902.3,106989.7,106902.3,106961.5,141.275
2025-05-21 19:24:00,106961.5,106995.3,106947.5,106968.7,112.025
2025-05-21 19:25:00,106968.7,107011.8,106927.0,107003.1,102.227
2025-05-21 19:26:00,107003.1,107038.8,106935.0,106937.2,154.229
2025-05-21 19:27:00,106937.3,107168.4,106932.1,107120.7,219.928
2025-05-21 19:28:00,107120.7,107168.6,107104.8,107147.0,145.398
2025-05-21 19:29:00,107147.1,107178.4,107113.8,107174.6,98.429
2025-05-21 19:30:00,107174.5,107343.1,107174.5,107309.1,331.63
2025-05-21 19:31:00,107309.1,107471.8,107282.1,107471.2,379.96
2025-05-21 19:32:00,107471.2,107500.0,107364.3,107473.3,471.862
2025-05-21 19:33:00,107473.3,107534.7,107457.7,107522.0,475.038
2025-05-21 19:34:00,107522.0,107590.9,107497.0,107572.5,493.651
2025-05-21 19:35:00,107572.4,107652.2,107476.7,107547.0,532.183
2025-05-21 19:36:00,107546.9,107761.6,107546.9,107752.5,627.771
2025-05-21 19:37:00,107750.5,108053.2,107743.2,107992.8,1877.11
2025-05-21 19:38:00,107992.9,108200.0,107915.0,108189.5,1932.294
2025-05-21 19:39:00,108189.5,108300.0,108182.9,108286.2,1112.497
2025-05-21 19:40:00,108286.2,108382.9,108204.8,108373.7,672.317
2025-05-21 19:41:00,108373.7,108385.2,108210.9,108291.8,425.2
2025-05-21 19:42:00,108291.7,108323.1,108100.0,108119.2,455.494
2025-05-21 19:43:00,108119.3,108280.0,108102.4,108279.9,275.566
2025-05-21 19:44:00,108279.9,108295.0,108055.7,108060.0,474.886
2025-05-21 19:45:00,108060.0,108147.1,108012.6,108024.7,362.8
2025-05-21 19:46:00,108024.8,108100.0,107960.8,107964.6,262.812
2025-05-21 19:47:00,107964.6,108050.0,107905.3,108037.3,360.084
2025-05-21 19:48:00,108037.3,108307.8,108037.3,108227.8,207.784
2025-05-21 19:49:00,108227.8,108292.8,108179.6,108271.9,293.335
2025-05-21 19:50:00,108271.5,108405.0,108271.5,108404.9,517.966
2025-05-21 19:51:00,108405.0,108590.2,108375.4,108590.1,1040.929
2025-05-21 19:52:00,108590.1,108600.0,108437.8,108444.3,657.312
2025-05-21 19:53:00,108444.3,108456.8,108300.4,108302.7,351.405
2025-05-21 19:54:00,108302.7,108332.0,108226.7,108309.2,291.394
2025-05-21 19:55:00,108309.2,108346.7,108232.8,108329.8,218.276
2025-05-21 19:56:00,108329.8,108515.6,108279.5,108456.5,328.774
2025-05-21 19:57:00,108457.3,108495.8,108411.2,108480.9,271.448
2025-05-21 19:58:00,108480.9,108780.0,108480.9,108780.0,954.4
2025-05-21 19:59:00,108780.4,108800.0,108500.0,108547.3,994.133
2025-05-21 20:00:00,108547.2,108689.6,108482.9,108637.6,371.323
2025-05-21 20:01:00,108637.6,108692.4,108505.0,108558.3,286.627
2025-05-21 20:02:00,108558.2,108587.4,108480.0,108559.3,302.586
2025-05-21 20:03:00,108559.3,108559.4,108494.3,108502.6,88.169
2025-05-21 20:04:00,108502.5,108507.3,108390.0,108499.8,353.112
2025-05-21 20:05:00,108499.8,108652.4,108499.8,108568.3,207.358
2025-05-21 20:06:00,108568.3,108585.0,108416.2,108481.8,333.422
2025-05-21 20:07:00,108481.8,108529.1,108424.5,108493.0,133.62
2025-05-21 20:08:00,108493.0,108549.0,108422.8,108422.9,93.728
2025-05-21 20:09:00,108422.8,108422.9,108300.0,108361.4,420.589
2025-05-21 20:10:00,108361.5,108410.4,108354.9,108375.1,129.762
2025-05-21 20:11:00,108375.0,108382.2,108321.0,108330.2,75.23
2025-05-21 20:12:00,108330.3,108341.5,108300.1,108305.0,160.787
2025-05-21 20:13:00,108305.0,108305.1,108153.8,108186.7,556.623
2025-05-21 20:14:00,108186.7,108226.9,108131.3,108208.0,261.853
2025-05-21 20:15:00,108208.0,108233.7,108161.7,108207.1,141.041
2025-05-21 20:16:00,108207.0,108249.9,108203.0,108222.1,116.321
2025-05-21 20:17:00,108222.1,108298.9,108209.7,108298.9,93.591
2025-05-21 20:18:00,108298.9,108299.4,108152.3,108175.6,87.501
2025-05-21 20:19:00,108175.5,108322.0,108161.2,108322.0,74.97
2025-05-21 20:20:00,108322.0,108393.4,108240.0,108292.4,247.889
2025-05-21 20:21:00,108292.5,108334.7,108251.4,108251.4,45.327
2025-05-21 20:22:00,108251.4,108279.7,108240.0,108270.5,59.35
2025-05-21 20:23:00,108270.6,108319.4,108270.5,108319.4,93.071
2025-05-21 20:24:00,108319.3,108349.3,108248.1,108248.2,59.194
2025-05-21 20:25:00,108248.2,108313.1,108237.5,108283.2,53.116
2025-05-21 20:26:00,108283.3,108347.2,108272.8,108342.3,46.52
2025-05-21 20:27:00,108342.3,108342.3,108225.7,108225.8,68.299
2025-05-21 20:28:00,108225.7,108235.2,108135.7,108166.0,165.592
2025-05-21 20:29:00,108166.0,108180.6,108115.1,108155.3,174.973
2025-05-21 20:30:00,108155.4,108220.7,108094.4,108100.0,66.183
2025-05-21 20:31:00,108100.0,108182.8,108088.5,108154.0,96.846
2025-05-21 20:32:00,108153.9,108153.9,108032.0,108098.6,295.705
2025-05-21 20:33:00,108098.6,108130.9,108010.9,108099.2,434.263
2025-05-21 20:34:00,108099.3,108124.2,108076.3,108100.6,68.502
2025-05-21 20:35:00,108100.7,108100.7,108054.1,108084.9,75.75
2025-05-21 20:36:00,108084.8,108099.5,108000.0,108009.9,113.14
2025-05-21 20:37:00,108009.9,108044.9,107988.0,108020.1,125.392
2025-05-21 20:38:00,108020.0,108020.1,107976.2,108010.0,198.983
2025-05-21 20:39:00,108010.0,108019.9,107974.7,107984.2,147.031
2025-05-21 20:40:00,107984.2,108015.9,107968.2,107970.0,123.169
2025-05-21 20:41:00,107970.1,107997.1,107968.3,107983.6,79.38
2025-05-21 20:42:00,107983.6,107983.6,107940.0,107950.0,200.155
2025-05-21 20:43:00,107950.0,107963.6,107912.4,107954.1,154.827
2025-05-21 20:44:00,107954.0,107969.2,107926.1,107926.4,60.134
2025-05-21 20:45:00,107926.4,107954.6,107856.6,107949.9,383.982
2025-05-21 20:46:00,107949.9,107949.9,107836.0,107837.0,86.882
2025-05-21 20:47:00,107837.5,107889.4,107830.0,107889.3,161.74
2025-05-21 20:48:00,107889.3,107923.1,107830.0,107923.1,90.171
2025-05-21 20:49:00,107923.1,107949.1,107898.6,107935.6,99.305
2025-05-21 20:50:00,107935.7,107935.7,107724.2,107724.4,428.13
2025-05-21 20:51:00,107724.4,107739.7,107671.7,107723.9,283.083
2025-05-21 20:52:00,107723.8,107799.4,107723.8,107799.3,78.733
2025-05-21 20:53:00,107799.4,107806.6,107741.5,107806.5,85.576
2025-05-21 20:54:00,107806.5,107985.4,107806.5,107984.0,148.065
2025-05-21 20:55:00,107984.1,108195.6,107984.1,108055.2,485.65
2025-05-21 20:56:00,108055.1,108077.2,108044.2,108053.6,75.954
2025-05-21 20:57:00,108053.6,108187.7,108053.6,108129.2,212.364
